tanggal_cuaca,suhu,kelembaban,kecepatan_angin,curah_hujan,radiasi_matahari
2025-03-20,27.702085,78.78298,15.6806755,3.8000002,23.32
2025-03-21,27.191668,82.44559,15.451717,6.8,17.8
2025-03-22,27.887497,80.48327,13.491597,7.899999,19.39
2025-03-23,27.566668,80.210365,12.37819,4.1,16.74
2025-03-24,27.752085,80.67069,12.730468,1.6000001,19.39
2025-03-25,27.34583,84.08979,13.854155,7.4,15.68
2025-03-26,27.635416,83.18023,11.016824,4.5,21.61
2025-03-27,26.702085,84.68667,13.282243,15.1,12.83
2025-03-28,27.883333,78.08208,16.601036,1.1,21.37
2025-03-29,28.245832,76.658714,10.813492,0.3,19.84
2025-03-30,28.181252,75.952065,12.108261,1.4,22.25
2025-03-31,26.191666,86.45736,9.965239,28.7,13.8
2025-04-01,26.512503,85.555534,8.242743,10.8,18.31
2025-04-02,26.643751,87.24295,8.297589,8.9,16.07
2025-04-03,26.177084,88.63215,7.9567327,15.700001,17.93
2025-04-04,26.74792,86.21313,7.814986,4.2999997,19.46
2025-04-05,26.60417,87.55094,10.163227,9.400002,18.18
2025-04-06,27.541666,82.26309,7.7400002,2.4,23.08
2025-04-07,27.483332,82.31577,8.775807,1.6,21.41
2025-04-08,27.87292,81.27274,10.703569,10.9,20.92
2025-04-09,27.562502,84.08876,8.311245,5.4,19.16
2025-04-10,27.07708,85.15748,8.37532,10.999999,18.0
2025-04-11,26.543753,87.084595,7.0911775,11.6,14.91
2025-04-12,26.010416,87.87155,10.587917,17.2,13.92
2025-04-13,27.631248,82.04623,11.003581,3.9999998,18.42
2025-04-14,26.283333,88.5462,9.746631,17.699999,13.89
2025-04-15,26.935417,85.93458,6.8989563,4.2999997,19.51
2025-04-16,26.445839,86.71085,8.656858,5.9,10.5
2025-04-17,27.152079,84.823006,8.654986,12.099999,15.45
2025-04-18,27.604164,84.007065,6.193674,3.6999998,18.5
2025-04-19,27.300001,84.30256,8.641874,3.7999997,17.94
2025-04-20,27.112503,81.31079,7.3997297,2.6,17.11
2025-04-21,28.224998,72.36436,9.208192,0.4,20.93
2025-04-22,27.754171,78.78684,11.534054,2.9,21.43
2025-04-23,27.468752,79.98594,10.390226,10.6,19.74
2025-04-24,27.287498,82.0749,6.698806,7.1,18.46
2025-04-25,26.843748,83.232155,9.290511,8.3,17.49
2025-04-26,27.189583,81.41796,8.827343,6.3999996,20.87
2025-04-27,27.79583,79.192024,10.742848,3.3000002,21.55
2025-04-28,27.789581,75.21552,7.3821945,1.1000001,20.76
2025-04-29,28.625002,71.10763,10.348043,3.0,20.21
2025-04-30,28.970833,71.51214,9.6932955,2.0,21.13
2025-05-01,28.877089,72.27955,8.209263,5.1,20.53
2025-05-02,28.324999,76.73637,10.081606,5.5999994,18.93
2025-05-03,26.770828,85.358826,8.854829,13.500003,14.4
2025-05-04,27.925001,81.279144,7.519175,3.0,19.9
2025-05-05,28.468748,79.66044,5.2323985,1.1,21.31
2025-05-06,27.908335,82.128746,7.8625183,3.3,18.08
2025-05-07,28.035416,82.52375,8.297589,7.0,19.76
2025-05-08,28.591667,77.78365,9.9408245,2.6,18.91
2025-05-09,28.052084,80.61883,10.285232,18.2,18.7
2025-05-10,27.889587,79.53423,8.538149,3.6999998,19.1
2025-05-11,27.741663,81.188576,10.63372,2.8,17.14
2025-05-12,27.824997,80.98786,11.246759,13.0,19.2
2025-05-13,27.304169,83.58477,7.406295,10.0,18.65
2025-05-14,28.17292,79.12861,7.579261,0.2,18.97
2025-05-15,27.310417,83.68792,10.706595,29.0,17.89
2025-05-16,27.289581,84.18388,11.7662735,16.800001,17.16
2025-05-17,28.206255,79.50514,8.049845,0.1,19.82
2025-05-18,28.485422,75.15534,6.502461,0.0,13.76
2025-05-19,29.418747,68.52347,9.56713,0.0,19.6
2025-05-20,27.633337,79.15157,10.766949,32.0,13.35
2025-05-21,26.531248,87.50845,8.641874,7.0,11.34
2025-05-22,25.414581,92.2302,10.441551,30.200003,6.54
2025-05-23,26.658335,87.21283,8.404285,17.0,17.39
2025-05-24,27.041666,86.22291,8.626865,15.1,13.87
2025-05-25,26.277082,87.530174,10.399576,17.7,9.98
2025-05-26,28.485415,75.383514,12.466867,0.0,18.34
2025-05-27,28.368746,77.96755,7.0223074,0.6,19.32
2025-05-28,27.543747,82.99583,8.287822,13.700001,18.3
2025-05-29,27.791666,83.53388,8.149847,0.1,17.34
2025-05-30,28.410418,80.10851,7.889258,7.4999995,19.35
2025-05-31,27.277084,80.062004,6.66,0.2,8.95
2025-06-01,28.070833,75.38049,8.490582,0.0,17.14
2025-06-02,27.593756,81.85502,9.688281,1.8000001,17.09
2025-06-03,27.98542,80.69686,7.2044983,4.0,19.02
2025-06-04,28.435415,77.43027,7.6642804,1.7,19.83
2025-06-05,27.287504,82.143394,9.321845,10.8,17.94
2025-06-06,27.497917,83.0333,6.601363,1.3000001,18.57
2025-06-07,27.841667,77.63702,7.814986,0.0,20.16
2025-06-08,27.897919,77.83816,5.8631387,1.0,18.45
2025-06-09,26.627083,82.63621,7.889258,4.2,13.77
2025-06-10,27.347916,80.716354,10.538843,2.6,17.88
2025-06-11,28.427084,77.14306,9.901636,1.0,19.18
2025-06-12,29.343748,67.37508,12.015589,0.0,19.28
2025-06-13,28.868746,70.823296,12.904882,0.70000005,16.69
2025-06-14,28.474998,73.74833,11.440978,1.4000001,16.61
2025-06-15,28.879168,75.02362,8.714677,2.5,18.43
2025-06-16,27.268747,82.791435,10.829959,22.0,16.78
2025-06-17,25.527079,88.57351,8.641874,12.599999,15.19
2025-06-18,25.283333,85.42574,9.7880945,1.9000001,8.21
2025-06-19,26.081253,82.29848,8.6867485,27.099998,17.52
2025-06-20,25.606247,88.70637,8.171683,27.8,13.79
2025-06-21,26.829168,83.85497,12.710091,18.2,18.29
2025-06-22,26.40625,84.74084,10.004178,25.5,15.8
2025-06-23,26.7875,82.57695,7.3799996,4.7000003,17.34
2025-06-24,27.041666,81.42066,5.402999,0.2,18.82
2025-06-25,27.585417,80.56203,6.5024605,0.0,19.98
2025-06-26,27.702085,83.26539,5.9427266,1.1,16.94
2025-06-27,26.233332,83.66261,7.731623,2.5,15.88
2025-06-28,25.364584,87.64548,7.256032,5.0,6.81
2025-06-29,26.383333,83.388405,12.708815,9.300001,14.46
2025-06-30,26.10417,85.02256,11.841756,23.300003,15.93
2025-07-01,26.918753,81.820496,7.748368,12.299999,19.02
2025-07-02,26.0875,85.34731,8.049845,21.1,16.68
2025-07-03,27.3125,78.92311,7.7734165,0.70000005,18.18
2025-07-04,26.456251,84.12766,9.028754,12.500002,16.09
2025-07-05,26.008333,83.83941,7.256032,9.0,16.18
2025-07-06,25.829163,85.229866,7.814986,25.8,16.47
2025-07-07,26.906244,82.12566,10.801499,4.1,18.54
2025-07-08,26.664583,82.44874,8.383054,5.7000003,17.78
2025-07-09,26.883333,79.08819,7.613382,2.4,19.25
2025-07-10,27.487501,72.48918,6.12,0.3,15.07
2025-07-11,28.291666,66.06483,11.91812,0.0,20.56
2025-07-12,28.125002,68.47701,10.478722,3.8,18.06
2025-07-13,27.087502,80.33402,5.8631387,0.6,14.08
2025-07-14,27.858335,80.311615,5.2323985,7.6999993,15.97
2025-07-15,27.754168,78.71984,8.049845,9.699999,17.98
2025-07-16,27.402082,78.305626,7.968939,2.3,18.12
2025-07-17,27.077082,78.6126,11.074023,3.0,18.76
2025-07-18,27.541664,73.897125,11.881363,0.1,20.88
2025-07-19,28.716667,66.80619,14.292725,2.2,19.97
2025-07-20,28.637503,63.979843,13.54911,0.6,19.67
2025-07-21,29.089582,58.316452,12.783802,0.0,20.31
2025-07-22,29.064583,59.496143,12.42,0.2,19.93
2025-07-23,29.302086,62.9406,15.3264475,0.1,20.0
2025-07-24,29.67708,63.212494,10.948973,1.9000001,19.72
2025-07-25,29.349997,67.28618,10.2742,0.2,19.83
2025-07-26,28.8375,70.983376,7.570707,3.5999997,18.75
2025-07-27,28.127083,75.33448,10.390226,8.599999,18.94
2025-07-28,27.995836,77.58401,8.6867485,0.90000004,19.7
2025-07-29,27.885414,78.05685,7.029225,3.3999999,19.28
2025-07-30,28.69375,70.801735,11.879999,0.3,19.91
2025-07-31,29.243752,64.70778,10.853866,0.0,21.5
2025-08-01,29.260416,62.215683,10.920824,0.70000005,21.24
2025-08-02,27.935417,73.23731,14.634343,6.9999995,17.99
2025-08-03,26.695833,81.55268,6.452441,8.0,19.55
2025-08-04,26.85417,81.43596,8.477216,4.7,18.83
2025-08-05,27.416672,79.05902,6.66,0.0,20.54
2025-08-06,27.55417,79.369675,7.1661706,7.7999997,19.86
2025-08-07,26.624998,83.50315,8.656858,5.7000003,15.74
2025-08-08,27.189585,78.21471,8.581677,10.1,18.49
2025-08-09,27.927084,72.82963,10.464798,2.6,20.54
2025-08-10,26.81458,80.64365,11.177405,12.400001,17.64
2025-08-11,25.785421,87.01581,12.0921955,16.5,15.53
2025-08-12,25.89792,84.00722,11.341428,8.699999,19.06
2025-08-13,25.220839,84.80339,8.92408,7.5,12.76
2025-08-14,26.722918,74.922264,7.491114,0.0,22.14
2025-08-15,27.272917,73.86683,8.553314,0.2,21.69
2025-08-16,28.010416,69.90068,14.101021,0.0,21.51
2025-08-17,27.577085,72.02099,13.523978,15.500001,18.27
2025-08-18,25.181252,88.60357,6.77575,16.9,9.09
2025-08-19,26.685415,80.85265,7.8087645,2.1999998,14.67
2025-08-20,26.727083,82.177895,5.9834766,3.1,14.89
2025-08-21,26.831251,80.411415,8.32877,2.8999999,20.35
2025-08-22,27.464582,76.54448,10.897063,3.1,19.65
2025-08-23,28.01042,72.69865,8.766573,1.5000001,20.79
2025-08-24,27.266665,77.55657,8.227004,2.4,17.87
2025-08-25,28.279167,69.171234,9.9571085,0.0,22.55
2025-08-26,30.06458,55.38673,12.549757,0.3,23.27
2025-08-27,28.866667,63.001816,12.703715,9.5,19.46
2025-08-28,27.381247,76.507286,8.461915,9.500001,20.25
2025-08-29,27.185417,77.49266,10.261578,7.1,20.17
2025-08-30,27.043749,79.77732,10.8955765,6.3999996,19.23
2025-08-31,28.597921,69.05845,10.931203,1.8000001,22.62
2025-09-01,29.17917,64.310616,13.472372,0.0,22.87
2025-09-02,29.747917,58.930927,18.158602,0.0,23.94
2025-09-03,30.129168,59.73537,13.647988,1.4000001,22.11
2025-09-04,28.72083,69.25886,10.873251,1.6,19.79
2025-09-05,28.206247,69.092636,9.257321,1.4,20.96
2025-09-06,28.983335,62.226307,11.901798,0.3,22.2
2025-09-07,28.741669,66.89478,10.360559,3.3000002,19.73
2025-09-08,27.175003,79.80093,8.287822,11.5,14.47
2025-09-09,26.69792,83.57165,9.292254,18.200005,19.59
2025-09-10,25.84167,86.63781,8.467655,9.6,10.11
2025-09-11,26.700003,82.590614,7.92,6.6,19.57
2025-09-12,27.614584,75.64621,6.9480934,0.0,23.13
2025-09-13,27.472918,78.96586,12.872201,1.0,21.75
2025-09-14,28.225004,72.17981,9.9571085,0.0,20.58
2025-09-15,27.88125,72.85562,9.82279,3.2999997,21.29
2025-09-16,26.17292,84.3326,10.564942,9.200001,15.53
2025-09-17,25.939583,86.708534,6.778141,7.6999984,8.85
2025-09-18,26.654165,83.02442,9.97986,6.6,14.16
2025-09-19,26.949999,81.975685,19.87024,8.5,16.67
2025-09-20,28.327082,75.74246,9.473541,3.1999998,21.73
2025-09-21,27.587502,82.1542,10.630672,7.7,23.93
2025-09-22,26.929169,83.047585,9.926147,2.1000001,23.03
2025-09-23,27.62292,76.9625,9.47012,0.1,24.23
2025-09-24,27.65,76.9722,9.165871,3.1,22.32
2025-09-25,28.489586,69.75972,13.170786,4.1,23.76
2025-09-26,28.166666,77.29863,10.158444,9.6,19.6
2025-09-27,29.63125,64.87664,16.199999,1.3000001,21.87
2025-09-28,27.300005,77.64965,8.967541,25.9,18.81
2025-09-29,26.7875,82.21131,8.133928,9.0,18.51
2025-09-30,26.77917,83.97004,14.386494,11.400001,20.29
2025-10-01,25.793749,87.719696,8.936778,29.399998,10.66
2025-10-02,27.639582,80.65681,8.101999,5.8,22.06
2025-10-03,28.295835,77.97818,11.016824,0.1,23.41
2025-10-04,27.660421,78.79532,12.688404,3.0,21.88
2025-10-05,28.556252,71.831215,13.948548,0.0,20.31
2025-10-06,26.391668,81.48847,9.826088,13.5,22.64
2025-10-07,27.57292,77.24143,8.12197,1.2,23.76
2025-10-08,27.989586,72.47016,13.282243,22.899998,23.27
2025-10-09,28.35,67.686775,11.34,2.0,22.11
2025-10-10,30.204168,58.302826,9.044888,0.5,23.26
2025-10-11,30.839579,58.450413,11.886816,0.3,24.15
2025-10-12,30.043749,64.58564,14.347028,1.5000001,22.47
2025-10-13,30.343752,66.90228,15.3802595,0.2,23.55
2025-10-14,29.637499,69.60913,11.375658,5.7999997,21.88
2025-10-15,30.285416,66.64274,13.719023,0.2,22.77
2025-10-16,27.750002,80.04978,12.346741,22.600002,20.42
2025-10-17,28.070833,80.23594,8.731392,2.5,22.11
2025-10-18,28.758333,79.230835,8.827343,0.6,22.84
2025-10-19,28.91667,75.30595,11.9466305,1.4,21.72
2025-10-20,29.09167,73.05234,12.193589,1.3,22.29
2025-10-21,28.50625,75.01145,9.144637,11.999999,18.81
2025-10-22,26.977081,85.07401,11.090103,18.2,16.02
2025-10-23,26.04167,87.7123,13.346729,22.1,15.87
2025-10-24,27.537497,75.94644,11.989945,0.2,15.88
2025-10-25,26.668753,84.37042,11.196232,23.099998,17.96
2025-10-26,27.258331,83.15606,7.1684303,4.6,19.22
2025-10-27,26.181252,87.766685,7.0568266,13.8,9.43
2025-10-28,26.689583,83.97416,7.42159,8.2,17.05
2025-10-29,27.239586,81.51441,10.650465,3.3999999,17.96
2025-10-30,27.608332,78.02749,8.748075,5.1,22.39
2025-10-31,27.456251,80.21474,8.149847,10.400002,23.1
2025-11-01,27.102083,83.43336,9.743304,9.5,20.56
2025-11-02,27.356247,81.40487,8.574123,9.4,21.72
2025-11-03,28.014582,78.73613,11.886816,0.6,21.94
2025-11-04,26.947916,80.90314,12.81165,1.1,10.23
2025-11-05,27.268747,79.29882,14.713829,5.2999997,18.46
2025-11-06,28.266668,75.512314,12.936228,1.4000001,22.04
2025-11-07,26.706247,81.14648,13.729647,4.4,10.27
2025-11-08,28.906248,67.317955,15.273505,0.4,22.47
2025-11-09,27.862497,75.92127,13.1041975,14.9,19.69
2025-11-10,26.766665,79.93571,14.000713,12.799999,14.27
2025-11-11,26.508331,82.26928,14.508715,8.200001,14.28
2025-11-12,26.262499,82.93293,14.027302,3.3000002,13.45
2025-11-13,25.768747,85.99298,12.825552,9.1,12.69
2025-11-14,27.058336,80.87594,13.203954,14.0,19.99
2025-11-15,27.6625,77.75249,12.979984,1.8,21.1
2025-11-16,27.989584,76.21872,16.6896,1.1,19.84
2025-11-17,26.187498,84.44643,12.750811,16.400002,14.46
2025-11-18,26.70417,83.33233,9.983106,10.3,21.46
2025-11-19,25.766665,87.4569,14.113653,22.199999,13.14
2025-11-20,27.231249,80.575775,14.081478,1.7000002,21.15
2025-11-21,27.208334,80.15876,12.57426,1.5000001,21.56
2025-11-22,27.187498,80.86031,13.499999,6.5,16.0
2025-11-23,28.397917,67.44159,13.874019,0.0,23.19
2025-11-24,28.13125,68.58815,14.292725,0.0,23.95
2025-11-25,28.493753,69.819725,11.901798,1.7,22.89
2025-11-26,28.966665,68.6826,8.490582,2.2,21.18
2025-11-27,29.68542,62.191868,9.107359,0.8,22.19
2025-11-28,29.304167,64.89771,12.599999,8.4,19.5
2025-11-29,28.316666,73.00994,11.525623,4.7999997,20.91
